"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"ENSMUSG00000030792",35.9668878233222,-0.764878466007453,0.166610248022757,-4.59082484471772,4.41497731373731e-06,4.17571023428444e-05,0.764878466007453,-1.69922684777362
"ENSMUSG00000025993",2246.88117246513,-0.897912357964468,0.195830251775369,-4.58515653135368,4.53646444923566e-06,4.28775874689566e-05,0.897912357964468,-1.86336765776642
"ENSMUSG00000050147",261.31902305026,0.834460267878573,0.182003869863743,4.58484903921707,4.54314558668285e-06,4.28878867401679e-05,0.834460267878573,1.78318979812766
"ENSMUSG00000086804",8.59496376766409,-1.54079862052623,0.336064613811412,-4.58482850381528,4.543592112062e-06,4.28878867401679e-05,1.54079862052623,-2.90955520687173
"ENSMUSG00000021266",1056.34062650688,0.657465464305375,0.143673964418552,4.57609328848226,4.73739358772105e-06,4.46449524466035e-05,0.657465464305375,1.57730916159623
"ENSMUSG00000028132",1262.23117621027,-0.856477163568923,0.18724118355474,-4.57419221193148,4.78060812483064e-06,4.49757079611551e-05,0.856477163568923,-1.81061167674656
"ENSMUSG00000041571",1342.7567696214,0.946293002578098,0.206873300751563,4.57426356683174,4.77897931503833e-06,4.49757079611551e-05,0.946293002578098,1.92691509302535
"ENSMUSG00000040253",1392.17993238426,1.14555200000763,0.250562172641932,4.57192715057067,4.83258962490069e-06,4.54346579823556e-05,1.14555200000763,2.212307611777
"ENSMUSG00000017146",768.40268035551,-0.829205417634786,0.181380085361637,-4.57164531586535,4.83909526858187e-06,4.54657323978003e-05,0.829205417634786,-1.77670654942372
"ENSMUSG00000023249",68.9611294167792,0.979669987266058,0.214347510381801,4.57047523211744,4.86619434513163e-06,4.56901235075611e-05,0.979669987266058,1.97201426426161
"ENSMUSG00000027242",465.329689647287,-0.798328167028491,0.174750384114698,-4.56839148636438,4.91481406983056e-06,4.61161483989517e-05,0.798328167028491,-1.73908466138951
"ENSMUSG00000021262",539.953146015469,0.846976479333233,0.185463687362512,4.56680491679059,4.95214487298933e-06,4.64051253731441e-05,0.846976479333233,1.79872729889472
"ENSMUSG00000005899",709.586372682896,-0.665862632204264,0.145846904264796,-4.5654903376992,4.98328150765631e-06,4.66661154237083e-05,0.665862632204264,-1.58651661726491
"ENSMUSG00000030272",247.541841465736,0.796546115583187,0.174499528186078,4.5647465289063,5.0009820491447e-06,4.68010217326414e-05,0.796546115583187,1.73693782857351
"ENSMUSG00000036206",68.7309022567607,1.07821997711923,0.236449162026225,4.56004989774351,5.11414673638777e-06,4.77656597877216e-05,1.07821997711923,2.11142935413288
"ENSMUSG00000002107",877.613849525813,0.716658103445251,0.157195724880941,4.55901777219477,5.13934225140065e-06,4.79694454818644e-05,0.716658103445251,1.6433708747952
"ENSMUSG00000055723",204.202420446413,1.04693453746368,0.229765211266024,4.55654070385586,5.2002965395602e-06,4.85065086283599e-05,1.04693453746368,2.06613502200825
"ENSMUSG00000062510",281.252334110669,-0.611953042335703,0.134321739896759,-4.5558748926723,5.21679811178972e-06,4.86284999843075e-05,0.611953042335703,-1.52832677510058
"ENSMUSG00000039046",564.067939242026,-0.634448634589479,0.139318310514415,-4.5539501035209,5.26478485314478e-06,4.90436286057539e-05,0.634448634589479,-1.5523443657181
"ENSMUSG00000006641",43.1863274926252,0.716364497270962,0.157384700996335,4.55167810299201,5.32197182185804e-06,4.9479012893531e-05,0.716364497270962,1.64303646265167
"ENSMUSG00000038178",487.60912854861,0.826539740284335,0.181669560500821,4.54968756464076,5.37256265833096e-06,4.98840687086599e-05,0.826539740284335,1.77342674774674
"ENSMUSG00000021072",1894.98268608833,-0.666882161121488,0.146585228339955,-4.54944995941118,5.37863222133489e-06,4.99078049224581e-05,0.666882161121488,-1.58763817877858
"ENSMUSG00000023953",688.390803466597,-0.634627958321621,0.139566449046742,-4.54713838932075,5.43802428603918e-06,5.04259614931283e-05,0.634627958321621,-1.55253733060574
"ENSMUSG00000004032",787.621722510723,-1.06036406801062,0.233229150432474,-4.54644741467519,5.45589931308419e-06,5.04928375515791e-05,1.06036406801062,-2.08545772620429
"ENSMUSG00000049999",59.2754891232312,0.806044535162842,0.177287501109075,4.54653898396893,5.45352725084074e-06,5.04928375515791e-05,0.806044535162842,1.74841121243223
"ENSMUSG00000063388",7.34010895036452,3.28205458758599,0.722093173732575,4.54519542210974,5.48843087129958e-06,5.07608391651574e-05,3.28205458758599,9.72740231647335
"ENSMUSG00000017485",1981.13339211874,-0.588045419821558,0.12943212422914,-4.54327257103894,5.53875576916626e-06,5.1192950199594e-05,0.588045419821558,-1.503208802274
"ENSMUSG00000037605",7.24094431853082,-1.69195434486824,0.372526938341734,-4.5418308603394,5.57677770512416e-06,5.14773905646483e-05,1.69195434486824,-3.23094086335178
"ENSMUSG00000041921",76.557782526383,-0.591035842275257,0.130131040465678,-4.54185135352962,5.57623549612642e-06,5.14773905646483e-05,0.591035842275257,-1.50632788933691
"ENSMUSG00000024339",605.80695958796,0.727517279869919,0.160304062703215,4.53835833978105,5.66938614551804e-06,5.22982464826164e-05,0.727517279869919,1.65578721003408
"ENSMUSG00000041268",56.7499500454934,0.989805568378714,0.218133650698384,4.53761061262085,5.68951895872809e-06,5.24499067668341e-05,0.989805568378714,1.98591733129552
"ENSMUSG00000017204",7.55886692350301,2.04725865332185,0.451253969706219,4.53682137057915,5.71084380749408e-06,5.25442015085887e-05,2.04725865332185,4.13319850406675
"ENSMUSG00000046402",115.482804835937,1.19253781805787,0.262857149125227,4.53682854746987,5.71064954795547e-06,5.25442015085887e-05,1.19253781805787,2.28554435629055
"ENSMUSG00000022432",11.0446946255088,1.7763802994613,0.391703864110799,4.5350083627432,5.76012030785322e-06,5.29632809665779e-05,1.7763802994613,3.42565603409556
"ENSMUSG00000027230",111.457727981685,1.61776222361046,0.356772935951219,4.53443089593449,5.77590079374329e-06,5.30740276040862e-05,1.61776222361046,3.06898633829829
"ENSMUSG00000028599",447.952314070522,0.877783083967126,0.193671239845935,4.53233574931106,5.8335031886256e-06,5.35686789254139e-05,0.877783083967126,1.83754946192139
"ENSMUSG00000032725",6.50459831048486,2.05569315442983,0.453700844843946,4.53094407425427,5.87206832768549e-06,5.38531973293093e-05,2.05569315442983,4.15743340571696
"ENSMUSG00000005540",52.3759872665042,-1.69524721364349,0.374307373768729,-4.52902435924472,5.92566679342002e-06,5.43096919144031e-05,1.69524721364349,-3.23832372303577
"ENSMUSG00000037161",18.5598643240733,1.45618163013539,0.321624286787806,4.52758603735704,5.96613125028226e-06,5.46453001557123e-05,1.45618163013539,2.74381199153411
"ENSMUSG00000035692",6332.53439306333,1.65927148473767,0.366751480662224,4.52423936160151,6.0613096438489e-06,5.54812917529108e-05,1.65927148473767,3.1585698670227
"ENSMUSG00000028696",183.910779800841,-0.733419541191907,0.162124881680307,-4.52379384083765,6.0740891759579e-06,5.55624667312672e-05,0.733419541191907,-1.66257513605261
"ENSMUSG00000041237",1069.92931212317,-0.902457355169881,0.199508879979364,-4.52339442366287,6.08556816748054e-06,5.56316482543298e-05,0.902457355169881,-1.86924717820794
"ENSMUSG00000028214",73.7824697527744,1.31378060949946,0.290515157702613,4.52224462189447,6.11872874052951e-06,5.58988170340593e-05,1.31378060949946,2.48592127524578
"ENSMUSG00000021367",32.7451396290087,1.94710580753472,0.430689835479471,4.52090030257408,6.15771852625418e-06,5.61106795278812e-05,1.94710580753472,3.85600202053021
"ENSMUSG00000001349",10.7660358791352,-2.52318847459594,0.558407589867216,-4.51854258498874,6.22667508801717e-06,5.67026578848538e-05,2.52318847459594,-5.74851164633408
"ENSMUSG00000111895",29.2114071923758,-1.28294687383264,0.284168770982221,-4.51473562488295,6.33958017374954e-06,5.76200102036378e-05,1.28294687383264,-2.4333551091338
"ENSMUSG00000062127",166.683458248411,0.987809310023764,0.218914259593309,4.51231140382942,6.41249463200359e-06,5.8208242007823e-05,0.987809310023764,1.98317131606531
"ENSMUSG00000072621",50.9349337357532,1.15415329692226,0.25580836484668,4.51178872752661,6.42832022750389e-06,5.83146341966285e-05,1.15415329692226,2.22553670819349
"ENSMUSG00000012443",2515.22527858664,-0.691526031095123,0.153344424344748,-4.50962618334552,6.4941957864024e-06,5.87995827543865e-05,0.691526031095123,-1.61499089475705
"ENSMUSG00000018500",14.5674462799218,2.2318016320622,0.49489295149933,4.50966542421087,6.49299469580262e-06,5.87995827543865e-05,2.2318016320622,4.69720198374169
"ENSMUSG00000027699",963.751194028285,-0.739602415237578,0.164043574887432,-4.50857289439771,6.52651456277283e-06,5.90545642539814e-05,0.739602415237578,-1.66971562727042
"ENSMUSG00000032028",2784.07181821189,-0.746923903072049,0.165800114597216,-4.50496614484601,6.63835250582168e-06,6.0028284976259e-05,0.746923903072049,-1.67821075235144
"ENSMUSG00000024778",45.1476661354142,1.37862371326387,0.306050650981521,4.50456063021772,6.65104073106626e-06,6.01047612121674e-05,1.37862371326387,2.60020201452133
"ENSMUSG00000005370",894.305625800043,-0.650391451804929,0.144442239549053,-4.50277878434621,6.70706870909273e-06,6.05725480491872e-05,0.650391451804929,-1.56959402179725
"ENSMUSG00000074649",132.951584557007,0.782667187232308,0.173841153871343,4.50219737848464,6.72544780278094e-06,6.06999437651245e-05,0.782667187232308,1.72030836055101
"ENSMUSG00000027935",104.005663273438,0.620500546375958,0.137836052516705,4.50172893844851,6.74029091693995e-06,6.07600222265172e-05,0.620500546375958,1.53740849619323
"ENSMUSG00000041757",83.3272944680053,-1.31824227563668,0.293013524468423,-4.49891273117238,6.83018865689867e-06,6.15280025744467e-05,1.31824227563668,-2.49362111385318
"ENSMUSG00000005360",53.277240192118,0.880449531984778,0.195823577589437,4.49613648582565,6.91993264124524e-06,6.2296934791844e-05,0.880449531984778,1.84094883650355
"ENSMUSG00000022034",809.447250488261,-0.832778268022068,0.185493964900045,-4.48951678007863,7.13849242301597e-06,6.41020375229867e-05,0.832778268022068,-1.78111203591028
"ENSMUSG00000025395",840.506539634401,-0.68977766361871,0.153731600054571,-4.48689575450886,7.22684122300795e-06,6.48134510189716e-05,0.68977766361871,-1.61303491151664
"ENSMUSG00000030638",28.5728669426641,1.88440908281198,0.420064284026883,4.48600167752272,7.25721699778637e-06,6.50448105176992e-05,1.88440908281198,3.69201671051741
