"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"ENSMUSG00000056656",6.81529059298418,1.12344632918962,0.388117215174011,2.89460576667781,0.00379634990799845,0.0282787572111739,1.12344632918962,2.17866794488776
"ENSMUSG00000038776",86.2648319393329,-0.702607747121077,0.243299259398791,-2.88783348069891,0.00387905169634844,0.0287174213173254,0.702607747121077,-1.62744382594504
"ENSMUSG00000039062",136.558580904171,-0.634049603694101,0.219673915499706,-2.88632176584002,0.00389773444746477,0.0288044192984845,0.634049603694101,-1.5519150666016
"ENSMUSG00000071547",49.1005706558829,-0.60835663195124,0.210835773423515,-2.88545260641897,0.00390851305099443,0.0288669622077888,0.60835663195124,-1.52452164312305
"ENSMUSG00000073409",32.722620140944,0.632592223651586,0.220093650669679,2.87419569681723,0.00405057894454759,0.0296875765441945,0.632592223651586,1.55034814636531
"ENSMUSG00000026043",933.783260511133,0.68209777181353,0.23783470403917,2.86794887469909,0.00413142287742101,0.0301383551859612,0.68209777181353,1.60447106443675
"ENSMUSG00000021536",14.0592963350881,-0.601013134768378,0.209902367404627,-2.86329850491781,0.00419255378546454,0.0304437767409409,0.601013134768378,-1.51678135458603
"ENSMUSG00000003477",247.978517913359,-1.05729335697834,0.369401494228151,-2.86217942671703,0.00420738645901842,0.0304990904942802,1.05729335697834,-2.08102364446215
"ENSMUSG00000045932",58.7577326696919,0.754209726928983,0.263708105026466,2.86001724085534,0.00423617977197873,0.0306514528248746,0.754209726928983,1.68670740208212
"ENSMUSG00000086645",4.71905588480689,1.5204918181135,0.531846636670098,2.85889147975689,0.00425124190767515,0.0306891910034662,1.5204918181135,2.86888834009219
"ENSMUSG00000075463",5.78086871454702,-0.918119282987086,0.32120893986709,-2.85832419037586,0.00425885035341542,0.0307263237014063,0.918119282987086,-1.88965031308243
"ENSMUSG00000040274",93.9596881759147,-0.604294601297754,0.212139280498209,-2.84857476596775,0.00439155334676587,0.0315559052300462,0.604294601297754,-1.52023525987804
"ENSMUSG00000059970",10.7013235943249,0.839913482869235,0.295124200875046,2.84596614028562,0.00442769026284452,0.0317661855481311,0.839913482869235,1.78994279736928
"ENSMUSG00000020897",38.3857265668026,0.649478498755107,0.22831312476947,2.84468314912203,0.00444556203412226,0.0318156267964422,0.649478498755107,1.56860107990301
"ENSMUSG00000091474",13.128684974191,-0.668951368990216,0.235151848577943,-2.84476338602325,0.00444444243920508,0.0318156267964422,0.668951368990216,-1.58991690736434
"ENSMUSG00000073489",320.894285672552,0.617532221570521,0.217112013438158,2.84430240312989,0.004450878302258,0.0318264033493059,0.617532221570521,1.53424855166785
"ENSMUSG00000018569",9.08476588074963,1.39010866404387,0.489254865523835,2.8412771379504,0.00449332455088714,0.032065413380601,1.39010866404387,2.6209842132736
"ENSMUSG00000108720",5.40448661255898,1.02085443239325,0.35947010816558,2.83988684790176,0.00451295386093523,0.0321686653998168,1.02085443239325,2.02912034504372
"ENSMUSG00000084965",20.2553154189723,2.00968888200192,0.708087819505015,2.83819157263119,0.00453699431703994,0.0322846507708544,2.00968888200192,4.02695369175151
"ENSMUSG00000087365",5.58177723526481,0.943602327047452,0.332524933172471,2.83768894574301,0.00454414426005031,0.0322986582041318,0.943602327047452,1.92332467972
"ENSMUSG00000023764",15.3555154603766,0.618439339190275,0.218088497358864,2.83572653615305,0.00457215765408314,0.0324422819996896,0.618439339190275,1.53521353836788
"ENSMUSG00000031441",36.3671570970799,-0.660988068000545,0.233292892586741,-2.83329706563941,0.00460705498748963,0.032634178709678,0.660988068000545,-1.58116515591902
"ENSMUSG00000031147",17.073448182693,-0.730839596711809,0.257998499089793,-2.83272809450511,0.00461526256902804,0.0326366865842726,0.730839596711809,-1.65960464095472
"ENSMUSG00000103030",8.01040376543462,0.789129974405858,0.278542999218496,2.83306339279719,0.00461042418835612,0.0326366865842726,0.789129974405858,1.72803204860236
